Region,Country,City,Day,AvgTemperature
Europe,The Netherlands,Amsterdam,8,42.8
Europe,The Netherlands,Amsterdam,9,47.8
Europe,The Netherlands,Amsterdam,10,49.3
Europe,The Netherlands,Amsterdam,11,46.2
Europe,The Netherlands,Amsterdam,12,42.9
Europe,The Netherlands,Amsterdam,13,44.5
Europe,The Netherlands,Amsterdam,14,46.6
Europe,The Netherlands,Amsterdam,15,49.9
Europe,The Netherlands,Amsterdam,16,49.8
Europe,The Netherlands,Amsterdam,17,43.2
Europe,The Netherlands,Amsterdam,18,45.9
Europe,The Netherlands,Amsterdam,19,45.0
Europe,The Netherlands,Amsterdam,20,46.5
Europe,The Netherlands,Amsterdam,21,53.5
Europe,The Netherlands,Amsterdam,22,52.0
Europe,The Netherlands,Amsterdam,23,51.3
Europe,The Netherlands,Amsterdam,24,44.5
Europe,The Netherlands,Amsterdam,25,40.0
Europe,The Netherlands,Amsterdam,26,43.1
Europe,The Netherlands,Amsterdam,27,45.9
Europe,The Netherlands,Amsterdam,28,42.8
Europe,The Netherlands,Amsterdam,29,37.8
Europe,The Netherlands,Amsterdam,30,35.7
Europe,Norway,Oslo,1,35.7
Europe,Norway,Oslo,2,37.4
Europe,Norway,Oslo,3,33.6
Europe,Norway,Oslo,4,34.4
Europe,Norway,Oslo,5,40.3
Europe,Norway,Oslo,6,36.2
Europe,Norway,Oslo,7,34.8
Europe,Norway,Oslo,8,39.5
Europe,Norway,Oslo,9,40.9
Europe,Norway,Oslo,10,33.4
Europe,Norway,Oslo,11,29.9
Europe,Norway,Oslo,12,28.3
Europe,Norway,Oslo,13,32.0
Europe,Norway,Oslo,14,25.4
Europe,Norway,Oslo,15,32.1
Europe,Norway,Oslo,16,29.3
Europe,Norway,Oslo,17,35.1
Europe,Norway,Oslo,18,31.0
Europe,Norway,Oslo,19,28.5
Europe,Norway,Oslo,20,18.6
Europe,Norway,Oslo,21,19.4
Europe,Norway,Oslo,22,21.3
Europe,Norway,Oslo,23,40.0
Europe,Norway,Oslo,24,34.6
Europe,Norway,Oslo,25,31.0
Europe,Norway,Oslo,26,33.6
Europe,Norway,Oslo,27,28.7
Europe,Norway,Oslo,28,27.8
Europe,Norway,Oslo,29,29.4
Europe,Norway,Oslo,30,28.9
Europe,Poland,Warsaw,1,45.0
Europe,Poland,Warsaw,2,49.4
Europe,Poland,Warsaw,3,48.6
Europe,Poland,Warsaw,4,47.0
Europe,Poland,Warsaw,5,45.9
Europe,Poland,Warsaw,6,49.2
Europe,Poland,Warsaw,7,47.5
Europe,Poland,Warsaw,8,41.7
Europe,Poland,Warsaw,9,42.6
Europe,Poland,Warsaw,10,44.9
Europe,Poland,Warsaw,11,40.9
Europe,Poland,Warsaw,12,38.5
Europe,Poland,Warsaw,13,37.5
Europe,Poland,Warsaw,14,38.7
Europe,Poland,Warsaw,15,42.1
Europe,Poland,Warsaw,16,41.8
Europe,Poland,Warsaw,17,40.9
Europe,Poland,Warsaw,18,38.1
Europe,Poland,Warsaw,19,39.0
Europe,Poland,Warsaw,20,36.0
Europe,Poland,Warsaw,21,33.3
Europe,Poland,Warsaw,22,35.6
Europe,Poland,Warsaw,23,41.7
Europe,Poland,Warsaw,24,43.2
Europe,Poland,Warsaw,25,46.8
Europe,Poland,Warsaw,26,39.1
Europe,Poland,Warsaw,27,33.3
Europe,Poland,Warsaw,28,34.7
Europe,Poland,Warsaw,29,34.6
Europe,Poland,Warsaw,30,33.2
Europe,Portugal,Lisbon,1,62.5
Europe,Portugal,Lisbon,2,63.2
Europe,Portugal,Lisbon,3,61.1
Europe,Portugal,Lisbon,4,61.6
Europe,Portugal,Lisbon,5,58.5
Europe,Portugal,Lisbon,6,57.4
Europe,Portugal,Lisbon,7,58.3
Europe,Portugal,Lisbon,8,57.0
Europe,Portugal,Lisbon,9,55.3
Europe,Portugal,Lisbon,10,57.3
Europe,Portugal,Lisbon,11,59.1
Europe,Portugal,Lisbon,12,57.4
Europe,Portugal,Lisbon,13,59.3
Europe,Portugal,Lisbon,14,55.9
Europe,Portugal,Lisbon,15,54.0
Europe,Portugal,Lisbon,16,55.6
Europe,Portugal,Lisbon,17,56.4
Europe,Portugal,Lisbon,18,57.7
Europe,Portugal,Lisbon,19,57.8
Europe,Portugal,Lisbon,20,57.6
Europe,Portugal,Lisbon,21,55.3
Europe,Portugal,Lisbon,22,58.5
Europe,Portugal,Lisbon,23,64.2
Europe,Portugal,Lisbon,24,62.6
Europe,Portugal,Lisbon,25,58.0
Europe,Portugal,Lisbon,26,57.4
Europe,Portugal,Lisbon,27,56.1
Europe,Portugal,Lisbon,28,54.3
Europe,Portugal,Lisbon,29,53.5
Europe,Portugal,Lisbon,30,49.9
Europe,Romania,Bucharest,1,39.2
Europe,Romania,Bucharest,2,43.0
Europe,Romania,Bucharest,3,46.6
Europe,Romania,Bucharest,4,50.6
Europe,Romania,Bucharest,5,48.4
Europe,Romania,Bucharest,6,48.1
Europe,Romania,Bucharest,7,46.6
Europe,Romania,Bucharest,8,46.3
Europe,Romania,Bucharest,9,49.8
Europe,Romania,Bucharest,10,50.0
Europe,Romania,Bucharest,11,46.6
Europe,Romania,Bucharest,12,49.3
Europe,Romania,Bucharest,13,54.4
Europe,Romania,Bucharest,14,47.2
Europe,Romania,Bucharest,15,43.7
Europe,Romania,Bucharest,16,43.5
Europe,Romania,Bucharest,17,42.3
Europe,Romania,Bucharest,18,44.3
Europe,Romania,Bucharest,19,45.9
Europe,Romania,Bucharest,20,39.3
Europe,Romania,Bucharest,21,37.4
Europe,Romania,Bucharest,22,41.5
Europe,Romania,Bucharest,23,42.0
Europe,Romania,Bucharest,24,40.4
Europe,Romania,Bucharest,25,41.6
Europe,Romania,Bucharest,26,39.3
Europe,Romania,Bucharest,27,41.1
Europe,Romania,Bucharest,28,39.0
Europe,Romania,Bucharest,29,38.3
Europe,Romania,Bucharest,30,37.9
Europe,Russia,Moscow,1,29.7
Europe,Russia,Moscow,2,26.8
Europe,Russia,Moscow,3,28.4
Europe,Russia,Moscow,4,32.0
Europe,Russia,Moscow,5,36.7
Europe,Russia,Moscow,6,39.7
Europe,Russia,Moscow,7,38.8
Europe,Russia,Moscow,8,33.8
Europe,Russia,Moscow,9,31.5
Europe,Russia,Moscow,10,33.0
Europe,Russia,Moscow,11,39.1
Europe,Russia,Moscow,12,36.7
Europe,Russia,Moscow,13,30.9
Europe,Russia,Moscow,14,33.3
Europe,Russia,Moscow,15,33.0
Europe,Russia,Moscow,16,35.8
Europe,Russia,Moscow,17,33.3
Europe,Russia,Moscow,18,34.8
Europe,Russia,Moscow,19,32.4
Europe,Russia,Moscow,20,32.4
Europe,Russia,Moscow,21,31.2
Europe,Russia,Moscow,22,29.5
Europe,Russia,Moscow,23,25.6
Europe,Russia,Moscow,24,22.7
Europe,Russia,Moscow,25,22.0
Europe,Russia,Moscow,26,21.9
Europe,Russia,Moscow,27,24.9
Europe,Russia,Moscow,28,25.2
Europe,Russia,Moscow,29,21.8
Europe,Russia,Moscow,30,27.2
Europe,Slovakia,Bratislava,1,45.8
Europe,Slovakia,Bratislava,2,49.8
Europe,Slovakia,Bratislava,3,50.2
Europe,Slovakia,Bratislava,4,44.5
Europe,Slovakia,Bratislava,5,48.0
Europe,Slovakia,Bratislava,6,47.4
Europe,Slovakia,Bratislava,7,47.2
Europe,Slovakia,Bratislava,8,47.1
Europe,Slovakia,Bratislava,9,47.2
Europe,Slovakia,Bratislava,10,48.1
Europe,Slovakia,Bratislava,11,46.7
Europe,Slovakia,Bratislava,12,44.2
Europe,Slovakia,Bratislava,13,42.1
Europe,Slovakia,Bratislava,14,39.8
Europe,Slovakia,Bratislava,15,36.8
Europe,Slovakia,Bratislava,16,36.0
Europe,Slovakia,Bratislava,17,40.8
Europe,Slovakia,Bratislava,18,43.4
Europe,Slovakia,Bratislava,19,41.7
Europe,Slovakia,Bratislava,20,42.2
Europe,Slovakia,Bratislava,21,40.4
Europe,Slovakia,Bratislava,22,46.4
Europe,Slovakia,Bratislava,23,39.0
Europe,Slovakia,Bratislava,24,41.9
Europe,Slovakia,Bratislava,25,43.9
Europe,Slovakia,Bratislava,26,41.3
Europe,Slovakia,Bratislava,27,36.1
Europe,Slovakia,Bratislava,28,32.8
Europe,Slovakia,Bratislava,29,33.8
Europe,Slovakia,Bratislava,30,33.6
Europe,Spain,Barcelona,1,59.1
Europe,Spain,Barcelona,2,63.8
Europe,Spain,Barcelona,3,63.1
Europe,Spain,Barcelona,4,63.5
Europe,Spain,Barcelona,5,61.6
Europe,Spain,Barcelona,6,55.5
Europe,Spain,Barcelona,7,50.7
Europe,Spain,Barcelona,8,50.0
Europe,Spain,Barcelona,9,50.5
Europe,Spain,Barcelona,10,51.3
Europe,Spain,Barcelona,11,53.5
Europe,Spain,Barcelona,12,57.3
Europe,Spain,Barcelona,13,56.7
Europe,Spain,Barcelona,14,50.7
Europe,Spain,Barcelona,15,48.7
Europe,Spain,Barcelona,16,50.4
Europe,Spain,Barcelona,17,52.7
Europe,Spain,Barcelona,18,53.4
Europe,Spain,Barcelona,19,52.3
Europe,Spain,Barcelona,20,52.4
Europe,Spain,Barcelona,21,53.7
Europe,Spain,Barcelona,22,53.7
Europe,Spain,Barcelona,23,55.8
Europe,Spain,Barcelona,24,57.9
Europe,Spain,Barcelona,25,56.7
Europe,Spain,Barcelona,26,50.2
Europe,Spain,Barcelona,27,47.6
Europe,Spain,Barcelona,28,48.4
Europe,Spain,Barcelona,29,47.2
Europe,Spain,Barcelona,30,45.5
Europe,Spain,Bilbao,1,62.9
Europe,Spain,Bilbao,2,66.3
Europe,Spain,Bilbao,3,63.8
Europe,Spain,Bilbao,4,55.4
Europe,Spain,Bilbao,5,53.8
Europe,Spain,Bilbao,6,52.2
Europe,Spain,Bilbao,7,50.1
Europe,Spain,Bilbao,8,48.2
Europe,Spain,Bilbao,9,49.2
Europe,Spain,Bilbao,10,53.4
Europe,Spain,Bilbao,11,56.4
Europe,Spain,Bilbao,12,56.7
Europe,Spain,Bilbao,13,52.6
Europe,Spain,Bilbao,14,45.7
Europe,Spain,Bilbao,15,43.7
Europe,Spain,Bilbao,16,46.5
Europe,Spain,Bilbao,17,48.4
Europe,Spain,Bilbao,18,48.1
Europe,Spain,Bilbao,19,45.9
Europe,Spain,Bilbao,20,48.1
Europe,Spain,Bilbao,21,51.5
Europe,Spain,Bilbao,22,62.7
Europe,Spain,Bilbao,23,69.5
Europe,Spain,Bilbao,24,62.5
Europe,Spain,Bilbao,25,51.3
Europe,Spain,Bilbao,26,46.7
Europe,Spain,Bilbao,27,44.5
Europe,Spain,Bilbao,28,45.6
Europe,Spain,Bilbao,29,44.4
Europe,Spain,Bilbao,30,43.6
Europe,Spain,Madrid,1,55.4
Europe,Spain,Madrid,2,57.4
Europe,Spain,Madrid,3,58.0
Europe,Spain,Madrid,4,55.4
Europe,Spain,Madrid,5,54.0
Europe,Spain,Madrid,6,51.1
Europe,Spain,Madrid,7,47.5
Europe,Spain,Madrid,8,47.2
Europe,Spain,Madrid,9,46.1
Europe,Spain,Madrid,10,49.2
Europe,Spain,Madrid,11,50.3
Europe,Spain,Madrid,12,49.1
Europe,Spain,Madrid,13,49.6
Europe,Spain,Madrid,14,44.8
Europe,Spain,Madrid,15,43.6
Europe,Spain,Madrid,16,45.8
Europe,Spain,Madrid,17,47.6
Europe,Spain,Madrid,18,49.6
Europe,Spain,Madrid,19,46.0
Europe,Spain,Madrid,20,45.3
Europe,Spain,Madrid,21,44.6
Europe,Spain,Madrid,22,44.4
Europe,Spain,Madrid,23,50.4
Europe,Spain,Madrid,24,52.7
Europe,Spain,Madrid,25,49.5
Europe,Spain,Madrid,26,43.3
Europe,Spain,Madrid,27,37.1
Europe,Spain,Madrid,28,38.3
Europe,Spain,Madrid,29,44.2
Europe,Spain,Madrid,30,38.3
Europe,Sweden,Stockholm,1,42.5
Europe,Sweden,Stockholm,2,44.7
Europe,Sweden,Stockholm,3,38.9
Europe,Sweden,Stockholm,4,46.7
Europe,Sweden,Stockholm,5,48.8
Europe,Sweden,Stockholm,6,41.4
Europe,Sweden,Stockholm,7,34.9
Europe,Sweden,Stockholm,8,36.5
Europe,Sweden,Stockholm,9,44.6
Europe,Sweden,Stockholm,10,42.2
Europe,Sweden,Stockholm,11,40.8
Europe,Sweden,Stockholm,12,34.5
Europe,Sweden,Stockholm,13,31.6
Europe,Sweden,Stockholm,14,31.8
Europe,Sweden,Stockholm,15,36.2
Europe,Sweden,Stockholm,16,36.0
Europe,Sweden,Stockholm,17,42.8
Europe,Sweden,Stockholm,18,39.6
Europe,Sweden,Stockholm,19,30.9
Europe,Sweden,Stockholm,20,30.6
Europe,Sweden,Stockholm,21,28.3
Europe,Sweden,Stockholm,22,30.2
Europe,Sweden,Stockholm,23,45.5
Europe,Sweden,Stockholm,24,40.8
Europe,Sweden,Stockholm,25,33.0
Europe,Sweden,Stockholm,26,33.0
Europe,Sweden,Stockholm,27,38.4
Europe,Sweden,Stockholm,28,38.6
Europe,Sweden,Stockholm,29,38.4
Europe,Sweden,Stockholm,30,34.2
Europe,Switzerland,Bern,1,39.3
Europe,Switzerland,Bern,2,45.0
Europe,Switzerland,Bern,3,47.3
Europe,Switzerland,Bern,4,48.3
Europe,Switzerland,Bern,5,44.8
Europe,Switzerland,Bern,6,39.0
Europe,Switzerland,Bern,7,41.0
Europe,Switzerland,Bern,8,41.1
Europe,Switzerland,Bern,9,41.7
Europe,Switzerland,Bern,10,42.2
Europe,Switzerland,Bern,11,46.0
Europe,Switzerland,Bern,12,46.5
Europe,Switzerland,Bern,13,36.0
Europe,Switzerland,Bern,14,32.3
Europe,Switzerland,Bern,15,29.5
Europe,Switzerland,Bern,16,33.2
Europe,Switzerland,Bern,17,36.9
Europe,Switzerland,Bern,18,37.9
Europe,Switzerland,Bern,19,38.2
Europe,Switzerland,Bern,20,35.0
Europe,Switzerland,Bern,21,40.6
Europe,Switzerland,Bern,22,37.1
Europe,Switzerland,Bern,23,37.2
Europe,Switzerland,Bern,24,43.0
Europe,Switzerland,Bern,25,41.4
Europe,Switzerland,Bern,26,34.2
Europe,Switzerland,Bern,27,35.9
Europe,Switzerland,Bern,28,35.5
Europe,Switzerland,Bern,29,34.9
Europe,Switzerland,Bern,30,31.9
Europe,Switzerland,Geneva,1,41.1
Europe,Switzerland,Geneva,2,48.3
Europe,Switzerland,Geneva,3,49.5
Europe,Switzerland,Geneva,4,50.7
Europe,Switzerland,Geneva,5,47.6
Europe,Switzerland,Geneva,6,44.3
Europe,Switzerland,Geneva,7,43.5
Europe,Switzerland,Geneva,8,42.2
Europe,Switzerland,Geneva,9,44.2
Europe,Switzerland,Geneva,10,44.3
Europe,Switzerland,Geneva,11,45.2
Europe,Switzerland,Geneva,12,47.0
Europe,Switzerland,Geneva,13,39.5
Europe,Switzerland,Geneva,14,40.8
Europe,Switzerland,Geneva,15,37.7
Europe,Switzerland,Geneva,16,37.2
Europe,Switzerland,Geneva,17,40.8
Europe,Switzerland,Geneva,18,41.6
Europe,Switzerland,Geneva,19,37.8
Europe,Switzerland,Geneva,20,36.4
Europe,Switzerland,Geneva,21,38.6
Europe,Switzerland,Geneva,22,42.9
Europe,Switzerland,Geneva,23,53.2
Europe,Switzerland,Geneva,24,51.8
Europe,Switzerland,Geneva,25,45.9
Europe,Switzerland,Geneva,26,35.0
Europe,Switzerland,Geneva,27,36.3
Europe,Switzerland,Geneva,28,37.2
Europe,Switzerland,Geneva,29,36.8
Europe,Switzerland,Geneva,30,34.0
Europe,Switzerland,Zurich,1,43.7
Europe,Switzerland,Zurich,2,52.0
Europe,Switzerland,Zurich,3,51.6
Europe,Switzerland,Zurich,4,52.1
Europe,Switzerland,Zurich,5,45.0
Europe,Switzerland,Zurich,6,37.8
Europe,Switzerland,Zurich,7,40.3
Europe,Switzerland,Zurich,8,39.5
Europe,Switzerland,Zurich,9,40.4
Europe,Switzerland,Zurich,10,41.5
Europe,Switzerland,Zurich,11,44.3
Europe,Switzerland,Zurich,12,44.5
Europe,Switzerland,Zurich,13,35.7
Europe,Switzerland,Zurich,14,33.8
Europe,Switzerland,Zurich,15,33.2
Europe,Switzerland,Zurich,16,32.9
Europe,Switzerland,Zurich,17,35.2
Europe,Switzerland,Zurich,18,38.0
Europe,Switzerland,Zurich,19,36.2
Europe,Switzerland,Zurich,20,37.0
Europe,Switzerland,Zurich,21,43.2
Europe,Switzerland,Zurich,22,44.1
Europe,Switzerland,Zurich,23,47.8
Europe,Switzerland,Zurich,24,49.3
Europe,Switzerland,Zurich,25,41.8
Europe,Switzerland,Zurich,26,33.6
Europe,Switzerland,Zurich,27,37.3
Europe,Switzerland,Zurich,28,38.6
Europe,Switzerland,Zurich,29,35.2
Europe,Switzerland,Zurich,30,32.5
Europe,Ukraine,Kiev,1,38.1
Europe,Ukraine,Kiev,2,46.0
Europe,Ukraine,Kiev,3,47.7
Europe,Ukraine,Kiev,4,45.6
Europe,Ukraine,Kiev,5,45.7
Europe,Ukraine,Kiev,6,42.8
Europe,Ukraine,Kiev,7,37.1
Europe,Ukraine,Kiev,8,35.7
Europe,Ukraine,Kiev,9,39.7
Europe,Ukraine,Kiev,10,43.3
Europe,Ukraine,Kiev,11,45.6
Europe,Ukraine,Kiev,12,34.8
Europe,Ukraine,Kiev,13,39.1
Europe,Ukraine,Kiev,14,40.7
Europe,Ukraine,Kiev,15,36.4
Europe,Ukraine,Kiev,16,35.6
Europe,Ukraine,Kiev,17,34.2
Europe,Ukraine,Kiev,18,37.4
Europe,Ukraine,Kiev,19,37.0
Europe,Ukraine,Kiev,20,32.1
Europe,Ukraine,Kiev,21,33.7
Europe,Ukraine,Kiev,22,32.3
Europe,Ukraine,Kiev,23,27.3
Europe,Ukraine,Kiev,24,27.3
Europe,Ukraine,Kiev,25,36.3
Europe,Ukraine,Kiev,26,40.4
Europe,Ukraine,Kiev,27,35.0
Europe,Ukraine,Kiev,28,31.3
Europe,Ukraine,Kiev,29,30.4
Europe,Ukraine,Kiev,30,35.3
Europe,United Kingdom,Belfast,1,52.9
Europe,United Kingdom,Belfast,2,49.6
Europe,United Kingdom,Belfast,3,48.1
Europe,United Kingdom,Belfast,4,44.6
Europe,United Kingdom,Belfast,5,43.2
Europe,United Kingdom,Belfast,6,48.6
Europe,United Kingdom,Belfast,7,45.1
Europe,United Kingdom,Belfast,8,42.1
Europe,United Kingdom,Belfast,9,50.8
Europe,United Kingdom,Belfast,10,46.3
Europe,United Kingdom,Belfast,11,44.3
Europe,United Kingdom,Belfast,12,42.4
Europe,United Kingdom,Belfast,13,41.2
Europe,United Kingdom,Belfast,14,50.1
Europe,United Kingdom,Belfast,15,47.0
Europe,United Kingdom,Belfast,16,46.1
Europe,United Kingdom,Belfast,17,41.4
Europe,United Kingdom,Belfast,18,43.7
Europe,United Kingdom,Belfast,19,41.9
Europe,United Kingdom,Belfast,20,52.1
Europe,United Kingdom,Belfast,21,54.0
Europe,United Kingdom,Belfast,22,42.7
Europe,United Kingdom,Belfast,23,38.6
Europe,United Kingdom,Belfast,24,36.2
Europe,United Kingdom,Belfast,25,37.5
Europe,United Kingdom,Belfast,26,42.3
Europe,United Kingdom,Belfast,27,43.1
Europe,United Kingdom,Belfast,28,41.5
Europe,United Kingdom,Belfast,29,39.4
Europe,United Kingdom,Belfast,30,39.9
Europe,United Kingdom,London,1,51.3
Europe,United Kingdom,London,2,47.5
Europe,United Kingdom,London,3,50.4
Europe,United Kingdom,London,4,52.1
Europe,United Kingdom,London,5,44.0
Europe,United Kingdom,London,6,42.0
Europe,United Kingdom,London,7,49.1
Europe,United Kingdom,London,8,44.6
Europe,United Kingdom,London,9,47.3
Europe,United Kingdom,London,10,50.0
Europe,United Kingdom,London,11,47.9
Europe,United Kingdom,London,12,44.8
Europe,United Kingdom,London,13,41.1
Europe,United Kingdom,London,14,48.7
Europe,United Kingdom,London,15,50.4
Europe,United Kingdom,London,16,51.1
Europe,United Kingdom,London,17,41.4
Europe,United Kingdom,London,18,45.1
Europe,United Kingdom,London,19,41.5
Europe,United Kingdom,London,20,50.4
Europe,United Kingdom,London,21,55.2
Europe,United Kingdom,London,22,57.9
Europe,United Kingdom,London,23,52.2
Europe,United Kingdom,London,24,42.9
Europe,United Kingdom,London,25,37.9
Europe,United Kingdom,London,26,39.6
Europe,United Kingdom,London,27,47.2
Europe,United Kingdom,London,28,40.8
Europe,United Kingdom,London,29,39.2
Europe,United Kingdom,London,30,35.9
Europe,Yugoslavia,Belgrade,1,46.1
Europe,Yugoslavia,Belgrade,2,50.4
Europe,Yugoslavia,Belgrade,3,49.3
Europe,Yugoslavia,Belgrade,4,43.8
Europe,Yugoslavia,Belgrade,5,50.7
Europe,Yugoslavia,Belgrade,6,50.8
Europe,Yugoslavia,Belgrade,7,52.1
Europe,Yugoslavia,Belgrade,8,50.5
Europe,Yugoslavia,Belgrade,9,49.6
Europe,Yugoslavia,Belgrade,10,49.1
Europe,Yugoslavia,Belgrade,11,47.7
Europe,Yugoslavia,Belgrade,12,53.5
Europe,Yugoslavia,Belgrade,13,50.0
Europe,Yugoslavia,Belgrade,14,40.6
Europe,Yugoslavia,Belgrade,15,40.1
Europe,Yugoslavia,Belgrade,16,44.0
Europe,Yugoslavia,Belgrade,17,46.3
Europe,Yugoslavia,Belgrade,18,43.3
Europe,Yugoslavia,Belgrade,19,42.3
Europe,Yugoslavia,Belgrade,20,39.7
Europe,Yugoslavia,Belgrade,21,42.3
Europe,Yugoslavia,Belgrade,22,50.1
Europe,Yugoslavia,Belgrade,23,48.6
Europe,Yugoslavia,Belgrade,24,50.8
Europe,Yugoslavia,Belgrade,25,45.0
Europe,Yugoslavia,Belgrade,26,43.3
Europe,Yugoslavia,Belgrade,27,35.9
Europe,Yugoslavia,Belgrade,28,32.5
Europe,Yugoslavia,Belgrade,29,38.4
Europe,Yugoslavia,Belgrade,30,43.4
Middle East,Bahrain,Manama,1,82.9
Middle East,Bahrain,Manama,2,84.1
Middle East,Bahrain,Manama,3,85.9
Middle East,Bahrain,Manama,4,85.2
Middle East,Bahrain,Manama,5,84.1
Middle East,Bahrain,Manama,6,83.6
Middle East,Bahrain,Manama,7,83.2
Middle East,Bahrain,Manama,8,82.5
Middle East,Bahrain,Manama,9,82.3
Middle East,Bahrain,Manama,10,81.5
Middle East,Bahrain,Manama,11,81.3
Middle East,Bahrain,Manama,12,81.7
Middle East,Bahrain,Manama,13,78.4
Middle East,Bahrain,Manama,14,76.7
Middle East,Bahrain,Manama,15,76.4
Middle East,Bahrain,Manama,16,77.1
Middle East,Bahrain,Manama,17,77.4
Middle East,Bahrain,Manama,18,78.3
Middle East,Bahrain,Manama,19,78.7
Middle East,Bahrain,Manama,20,79.7
Middle East,Bahrain,Manama,21,80.1
Middle East,Bahrain,Manama,22,80.5
Middle East,Bahrain,Manama,23,74.0
Middle East,Bahrain,Manama,24,73.2
Middle East,Bahrain,Manama,25,71.9
Middle East,Bahrain,Manama,26,71.2
Middle East,Bahrain,Manama,27,74.1
Middle East,Bahrain,Manama,28,74.6
Middle East,Bahrain,Manama,29,73.2
Middle East,Bahrain,Manama,30,74.1
Middle East,Jordan,Amman,1,62.2
Middle East,Jordan,Amman,2,60.8
Middle East,Jordan,Amman,3,60.0
Middle East,Jordan,Amman,4,61.1
Middle East,Jordan,Amman,5,62.0
Middle East,Jordan,Amman,6,60.5
Middle East,Jordan,Amman,7,63.3
Middle East,Jordan,Amman,8,63.5
Middle East,Jordan,Amman,9,60.8
Middle East,Jordan,Amman,10,58.6
Middle East,Jordan,Amman,11,58.8
Middle East,Jordan,Amman,12,64.2
Middle East,Jordan,Amman,13,65.5
Middle East,Jordan,Amman,14,63.3
Middle East,Jordan,Amman,15,61.7
Middle East,Jordan,Amman,16,62.8
Middle East,Jordan,Amman,17,64.7
Middle East,Jordan,Amman,18,63.5
Middle East,Jordan,Amman,19,63.6
Middle East,Jordan,Amman,20,59.0
Middle East,Jordan,Amman,21,53.0
Middle East,Jordan,Amman,22,50.2
Middle East,Jordan,Amman,23,49.9
Middle East,Jordan,Amman,24,51.9
Middle East,Jordan,Amman,25,54.7
Middle East,Jordan,Amman,26,56.0
Middle East,Jordan,Amman,27,54.1
Middle East,Jordan,Amman,28,56.0
Middle East,Jordan,Amman,29,55.2
Middle East,Jordan,Amman,30,53.8
Middle East,Kuwait,Kuwait,1,79.8
Middle East,Kuwait,Kuwait,2,77.6
Middle East,Kuwait,Kuwait,3,82.1
Middle East,Kuwait,Kuwait,4,82.9
Middle East,Kuwait,Kuwait,5,81.6
Middle East,Kuwait,Kuwait,6,77.9
Middle East,Kuwait,Kuwait,7,76.4
Middle East,Kuwait,Kuwait,8,75.7
Middle East,Kuwait,Kuwait,9,74.3
Middle East,Kuwait,Kuwait,10,76.4
Middle East,Kuwait,Kuwait,11,75.6
Middle East,Kuwait,Kuwait,12,72.5
Middle East,Kuwait,Kuwait,13,69.0
Middle East,Kuwait,Kuwait,14,64.3
Middle East,Kuwait,Kuwait,15,65.5
Middle East,Kuwait,Kuwait,16,67.7
Middle East,Kuwait,Kuwait,17,66.6
Middle East,Kuwait,Kuwait,18,67.6
Middle East,Kuwait,Kuwait,19,70.3
Middle East,Kuwait,Kuwait,20,73.8
Middle East,Kuwait,Kuwait,21,71.1
Middle East,Kuwait,Kuwait,22,72.5
Middle East,Kuwait,Kuwait,23,64.9
Middle East,Kuwait,Kuwait,24,62.0
Middle East,Kuwait,Kuwait,25,60.8
Middle East,Kuwait,Kuwait,26,61.5
Middle East,Kuwait,Kuwait,27,61.0
Middle East,Kuwait,Kuwait,28,60.6
Middle East,Kuwait,Kuwait,29,59.8
Middle East,Kuwait,Kuwait,30,-99.0
Middle East,Lebanon,Beirut,1,71.3
Middle East,Lebanon,Beirut,2,69.4
Middle East,Lebanon,Beirut,3,69.3
Middle East,Lebanon,Beirut,4,70.1
Middle East,Lebanon,Beirut,5,70.4
Middle East,Lebanon,Beirut,6,70.3
Middle East,Lebanon,Beirut,7,70.2
Middle East,Lebanon,Beirut,8,71.7
Middle East,Lebanon,Beirut,9,70.7
Middle East,Lebanon,Beirut,10,70.4
Middle East,Lebanon,Beirut,11,69.4
Middle East,Lebanon,Beirut,12,71.1
Middle East,Lebanon,Beirut,13,75.7
Middle East,Lebanon,Beirut,14,72.5
Middle East,Lebanon,Beirut,15,70.5
Middle East,Lebanon,Beirut,16,70.4
Middle East,Lebanon,Beirut,17,72.2
Middle East,Lebanon,Beirut,18,72.3
Middle East,Lebanon,Beirut,19,71.8
Middle East,Lebanon,Beirut,20,68.6
Middle East,Lebanon,Beirut,21,64.2
Middle East,Lebanon,Beirut,22,62.3
Middle East,Lebanon,Beirut,23,60.8
Middle East,Lebanon,Beirut,24,63.5
Middle East,Lebanon,Beirut,25,65.6
Middle East,Lebanon,Beirut,26,67.8
Middle East,Lebanon,Beirut,27,67.1
Middle East,Lebanon,Beirut,28,68.1
Middle East,Lebanon,Beirut,29,65.0
Middle East,Lebanon,Beirut,30,64.7
Middle East,Oman,Muscat,1,83.9
Middle East,Oman,Muscat,2,83.8
Middle East,Oman,Muscat,3,84.7
Middle East,Oman,Muscat,4,83.2
Middle East,Oman,Muscat,5,81.9
Middle East,Oman,Muscat,6,81.4
Middle East,Oman,Muscat,7,84.3
Middle East,Oman,Muscat,8,84.0
Middle East,Oman,Muscat,9,83.6
Middle East,Oman,Muscat,10,82.0
Middle East,Oman,Muscat,11,81.5
Middle East,Oman,Muscat,12,82.2
Middle East,Oman,Muscat,13,83.9
Middle East,Oman,Muscat,14,82.5
Middle East,Oman,Muscat,15,81.2
Middle East,Oman,Muscat,16,80.5
Middle East,Oman,Muscat,17,79.9
Middle East,Oman,Muscat,18,79.0
